business,ownedbyLabel,parentorgLabel,partofLabel,memberofLabel
http://www.wikidata.org/entity/Q2283,BlackRock,,Dow Jones Industrial Average,Wi-Fi Alliance
http://www.wikidata.org/entity/Q2283,The Vanguard Group,,Dow Jones Industrial Average,Wi-Fi Alliance
http://www.wikidata.org/entity/Q2283,Bill Gates,,S&P 500,Wi-Fi Alliance
http://www.wikidata.org/entity/Q2283,BlackRock,,S&P 500,Wi-Fi Alliance
http://www.wikidata.org/entity/Q2283,The Vanguard Group,,S&P 500,Wi-Fi Alliance
http://www.wikidata.org/entity/Q2283,Bill Gates,,NASDAQ-100,Wi-Fi Alliance
http://www.wikidata.org/entity/Q2283,BlackRock,,NASDAQ-100,Wi-Fi Alliance
http://www.wikidata.org/entity/Q2283,The Vanguard Group,,NASDAQ-100,Wi-Fi Alliance
http://www.wikidata.org/entity/Q2283,Bill Gates,,Big Tech (web),Wi-Fi Alliance
http://www.wikidata.org/entity/Q2283,BlackRock,,Big Tech (web),Wi-Fi Alliance
http://www.wikidata.org/entity/Q2283,The Vanguard Group,,Big Tech (web),Wi-Fi Alliance
http://www.wikidata.org/entity/Q2283,Bill Gates,,Dow Jones Industrial Average,SD Association
http://www.wikidata.org/entity/Q2283,BlackRock,,Dow Jones Industrial Average,SD Association
http://www.wikidata.org/entity/Q2283,The Vanguard Group,,Dow Jones Industrial Average,SD Association
http://www.wikidata.org/entity/Q2283,Bill Gates,,S&P 500,SD Association
http://www.wikidata.org/entity/Q2283,BlackRock,,S&P 500,SD Association
http://www.wikidata.org/entity/Q2283,The Vanguard Group,,S&P 500,SD Association
http://www.wikidata.org/entity/Q2283,Bill Gates,,NASDAQ-100,SD Association
http://www.wikidata.org/entity/Q2283,BlackRock,,NASDAQ-100,SD Association
http://www.wikidata.org/entity/Q2283,The Vanguard Group,,NASDAQ-100,SD Association
http://www.wikidata.org/entity/Q2283,Bill Gates,,Big Tech (web),SD Association
http://www.wikidata.org/entity/Q2283,BlackRock,,Big Tech (web),SD Association
http://www.wikidata.org/entity/Q2283,The Vanguard Group,,Big Tech (web),SD Association
http://www.wikidata.org/entity/Q2283,Bill Gates,,Dow Jones Industrial Average,Alliance for Open Media
http://www.wikidata.org/entity/Q2283,BlackRock,,Dow Jones Industrial Average,Alliance for Open Media
http://www.wikidata.org/entity/Q2283,The Vanguard Group,,Dow Jones Industrial Average,Alliance for Open Media
http://www.wikidata.org/entity/Q2283,Bill Gates,,S&P 500,Alliance for Open Media
http://www.wikidata.org/entity/Q2283,BlackRock,,S&P 500,Alliance for Open Media
http://www.wikidata.org/entity/Q2283,The Vanguard Group,,S&P 500,Alliance for Open Media
http://www.wikidata.org/entity/Q2283,Bill Gates,,NASDAQ-100,Alliance for Open Media
http://www.wikidata.org/entity/Q2283,BlackRock,,NASDAQ-100,Alliance for Open Media
http://www.wikidata.org/entity/Q2283,The Vanguard Group,,NASDAQ-100,Alliance for Open Media
http://www.wikidata.org/entity/Q2283,Bill Gates,,Big Tech (web),Alliance for Open Media
http://www.wikidata.org/entity/Q2283,BlackRock,,Big Tech (web),Alliance for Open Media
http://www.wikidata.org/entity/Q2283,The Vanguard Group,,Big Tech (web),Alliance for Open Media
http://www.wikidata.org/entity/Q2283,Bill Gates,,Dow Jones Industrial Average,Bytecode Alliance
http://www.wikidata.org/entity/Q2283,BlackRock,,Dow Jones Industrial Average,Bytecode Alliance
http://www.wikidata.org/entity/Q2283,The Vanguard Group,,Dow Jones Industrial Average,Bytecode Alliance
http://www.wikidata.org/entity/Q2283,Bill Gates,,S&P 500,Bytecode Alliance
http://www.wikidata.org/entity/Q2283,BlackRock,,S&P 500,Bytecode Alliance
http://www.wikidata.org/entity/Q2283,The Vanguard Group,,S&P 500,Bytecode Alliance
http://www.wikidata.org/entity/Q2283,Bill Gates,,NASDAQ-100,Bytecode Alliance
http://www.wikidata.org/entity/Q2283,BlackRock,,NASDAQ-100,Bytecode Alliance
http://www.wikidata.org/entity/Q2283,The Vanguard Group,,NASDAQ-100,Bytecode Alliance
http://www.wikidata.org/entity/Q2283,Bill Gates,,Big Tech (web),Bytecode Alliance
http://www.wikidata.org/entity/Q2283,BlackRock,,Big Tech (web),Bytecode Alliance
http://www.wikidata.org/entity/Q2283,The Vanguard Group,,Big Tech (web),Bytecode Alliance
http://www.wikidata.org/entity/Q2283,Bill Gates,,Dow Jones Industrial Average,OpenID Foundation
http://www.wikidata.org/entity/Q2283,BlackRock,,Dow Jones Industrial Average,OpenID Foundation
http://www.wikidata.org/entity/Q2283,The Vanguard Group,,Dow Jones Industrial Average,OpenID Foundation
http://www.wikidata.org/entity/Q2283,Bill Gates,,S&P 500,OpenID Foundation
http://www.wikidata.org/entity/Q2283,BlackRock,,S&P 500,OpenID Foundation
http://www.wikidata.org/entity/Q2283,The Vanguard Group,,S&P 500,OpenID Foundation
http://www.wikidata.org/entity/Q2283,Bill Gates,,NASDAQ-100,OpenID Foundation
http://www.wikidata.org/entity/Q2283,BlackRock,,NASDAQ-100,OpenID Foundation
http://www.wikidata.org/entity/Q2283,The Vanguard Group,,NASDAQ-100,OpenID Foundation
http://www.wikidata.org/entity/Q2283,Bill Gates,,Big Tech (web),OpenID Foundation
http://www.wikidata.org/entity/Q2283,BlackRock,,Big Tech (web),OpenID Foundation
http://www.wikidata.org/entity/Q2283,The Vanguard Group,,Big Tech (web),OpenID Foundation
http://www.wikidata.org/entity/Q2283,Bill Gates,,Dow Jones Industrial Average,Rust Foundation
http://www.wikidata.org/entity/Q2283,BlackRock,,Dow Jones Industrial Average,Rust Foundation
http://www.wikidata.org/entity/Q2283,The Vanguard Group,,Dow Jones Industrial Average,Rust Foundation
http://www.wikidata.org/entity/Q2283,Bill Gates,,S&P 500,Rust Foundation
http://www.wikidata.org/entity/Q2283,BlackRock,,S&P 500,Rust Foundation
http://www.wikidata.org/entity/Q2283,The Vanguard Group,,S&P 500,Rust Foundation
http://www.wikidata.org/entity/Q2283,Bill Gates,,NASDAQ-100,Rust Foundation
http://www.wikidata.org/entity/Q2283,BlackRock,,NASDAQ-100,Rust Foundation
http://www.wikidata.org/entity/Q2283,The Vanguard Group,,NASDAQ-100,Rust Foundation
http://www.wikidata.org/entity/Q2283,Bill Gates,,Big Tech (web),Rust Foundation
http://www.wikidata.org/entity/Q2283,BlackRock,,Big Tech (web),Rust Foundation
http://www.wikidata.org/entity/Q2283,The Vanguard Group,,Big Tech (web),Rust Foundation
http://www.wikidata.org/entity/Q2311,UBS,,MDAX,Bauhaus aviation
http://www.wikidata.org/entity/Q2311,Sociedad Estatal de Participaciones Industriales,,MDAX,Bauhaus aviation
http://www.wikidata.org/entity/Q2311,SOGEPA,,MDAX,Bauhaus aviation
http://www.wikidata.org/entity/Q2311,Gesellschaft zur Beteiligungsverwaltung mbH & Co. KG,,MDAX,Bauhaus aviation
http://www.wikidata.org/entity/Q2311,UBS,,CAC 40,Bauhaus aviation
http://www.wikidata.org/entity/Q2311,Sociedad Estatal de Participaciones Industriales,,CAC 40,Bauhaus aviation
http://www.wikidata.org/entity/Q2311,SOGEPA,,CAC 40,Bauhaus aviation
http://www.wikidata.org/entity/Q2311,Gesellschaft zur Beteiligungsverwaltung mbH & Co. KG,,CAC 40,Bauhaus aviation
http://www.wikidata.org/entity/Q2311,UBS,,EURO STOXX 50,Bauhaus aviation
http://www.wikidata.org/entity/Q2311,Sociedad Estatal de Participaciones Industriales,,EURO STOXX 50,Bauhaus aviation
http://www.wikidata.org/entity/Q2311,SOGEPA,,EURO STOXX 50,Bauhaus aviation
http://www.wikidata.org/entity/Q2311,Gesellschaft zur Beteiligungsverwaltung mbH & Co. KG,,EURO STOXX 50,Bauhaus aviation
http://www.wikidata.org/entity/Q2311,UBS,,competition between Airbus and Boeing,Bauhaus aviation
http://www.wikidata.org/entity/Q2311,Sociedad Estatal de Participaciones Industriales,,competition between Airbus and Boeing,Bauhaus aviation
http://www.wikidata.org/entity/Q2311,SOGEPA,,competition between Airbus and Boeing,Bauhaus aviation
http://www.wikidata.org/entity/Q2311,Gesellschaft zur Beteiligungsverwaltung mbH & Co. KG,,competition between Airbus and Boeing,Bauhaus aviation
http://www.wikidata.org/entity/Q2311,UBS,,MDAX,Federal Association of the German Security and Defence Industry
http://www.wikidata.org/entity/Q2311,Sociedad Estatal de Participaciones Industriales,,MDAX,Federal Association of the German Security and Defence Industry
http://www.wikidata.org/entity/Q2311,SOGEPA,,MDAX,Federal Association of the German Security and Defence Industry
http://www.wikidata.org/entity/Q2311,Gesellschaft zur Beteiligungsverwaltung mbH & Co. KG,,MDAX,Federal Association of the German Security and Defence Industry
http://www.wikidata.org/entity/Q2311,UBS,,CAC 40,Federal Association of the German Security and Defence Industry
http://www.wikidata.org/entity/Q2311,Sociedad Estatal de Participaciones Industriales,,CAC 40,Federal Association of the German Security and Defence Industry
http://www.wikidata.org/entity/Q2311,SOGEPA,,CAC 40,Federal Association of the German Security and Defence Industry
http://www.wikidata.org/entity/Q2311,Gesellschaft zur Beteiligungsverwaltung mbH & Co. KG,,CAC 40,Federal Association of the German Security and Defence Industry
http://www.wikidata.org/entity/Q2311,UBS,,EURO STOXX 50,Federal Association of the German Security and Defence Industry
http://www.wikidata.org/entity/Q2311,Sociedad Estatal de Participaciones Industriales,,EURO STOXX 50,Federal Association of the German Security and Defence Industry
http://www.wikidata.org/entity/Q2311,SOGEPA,,EURO STOXX 50,Federal Association of the German Security and Defence Industry
http://www.wikidata.org/entity/Q7240,,,S&P 500,
http://www.wikidata.org/entity/Q7414,BlackRock,,Dow Jones Industrial Average,World Wide Web Consortium
http://www.wikidata.org/entity/Q7414,Capital Group Companies,,Dow Jones Industrial Average,World Wide Web Consortium
http://www.wikidata.org/entity/Q7414,The Vanguard Group,,Dow Jones Industrial Average,World Wide Web Consortium
http://www.wikidata.org/entity/Q7414,Northern Trust,,Dow Jones Industrial Average,World Wide Web Consortium
http://www.wikidata.org/entity/Q7414,Fidelity Investments,,Dow Jones Industrial Average,World Wide Web Consortium
http://www.wikidata.org/entity/Q7414,State Farm Insurance,,Dow Jones Industrial Average,World Wide Web Consortium
http://www.wikidata.org/entity/Q7414,Laurene Powell Jobs,,Dow Jones Industrial Average,World Wide Web Consortium
http://www.wikidata.org/entity/Q7414,T. Rowe Price,,Dow Jones Industrial Average,World Wide Web Consortium
http://www.wikidata.org/entity/Q7414,State Street Global Advisors,,Dow Jones Industrial Average,World Wide Web Consortium
http://www.wikidata.org/entity/Q7414,Murdoch family,,Dow Jones Industrial Average,World Wide Web Consortium
http://www.wikidata.org/entity/Q7414,BlackRock,,S&P 500,World Wide Web Consortium
http://www.wikidata.org/entity/Q7414,Capital Group Companies,,S&P 500,World Wide Web Consortium
http://www.wikidata.org/entity/Q7414,The Vanguard Group,,S&P 500,World Wide Web Consortium
http://www.wikidata.org/entity/Q7414,Northern Trust,,S&P 500,World Wide Web Consortium
http://www.wikidata.org/entity/Q7414,Fidelity Investments,,S&P 500,World Wide Web Consortium
http://www.wikidata.org/entity/Q7414,State Farm Insurance,,S&P 500,World Wide Web Consortium
http://www.wikidata.org/entity/Q7414,Laurene Powell Jobs,,S&P 500,World Wide Web Consortium
http://www.wikidata.org/entity/Q7414,T. Rowe Price,,S&P 500,World Wide Web Consortium
http://www.wikidata.org/entity/Q7414,State Street Global Advisors,,S&P 500,World Wide Web Consortium
http://www.wikidata.org/entity/Q7414,Murdoch family,,S&P 500,World Wide Web Consortium
http://www.wikidata.org/entity/Q8061,,Telenor,,
http://www.wikidata.org/entity/Q8093,Capital Group Companies,,,Wi-Fi Alliance
http://www.wikidata.org/entity/Q8093,treasury stock,,,Wi-Fi Alliance
http://www.wikidata.org/entity/Q8093,Bank of Kyoto,,,Wi-Fi Alliance
http://www.wikidata.org/entity/Q8093,Capital Group Companies,,,SD Association
http://www.wikidata.org/entity/Q8093,treasury stock,,,SD Association
http://www.wikidata.org/entity/Q8093,Bank of Kyoto,,,SD Association
http://www.wikidata.org/entity/Q8766,International Airlines Group,International Airlines Group,,
http://www.wikidata.org/entity/Q8774,,,FTSE 100 Index,Airlines for Europe
http://www.wikidata.org/entity/Q9325,BlackRock,,DAX,Verband der Bayerischen Metall- und Elektro-Industrie
http://www.wikidata.org/entity/Q9325,Lansdowne Partners,,DAX,Verband der Bayerischen Metall- und Elektro-Industrie
http://www.wikidata.org/entity/Q9325,BlackRock,,MDAX,Verband der Bayerischen Metall- und Elektro-Industrie
http://www.wikidata.org/entity/Q9325,Lansdowne Partners,,MDAX,Verband der Bayerischen Metall- und Elektro-Industrie
http://www.wikidata.org/entity/Q9325,BlackRock,,CDAX,Verband der Bayerischen Metall- und Elektro-Industrie
http://www.wikidata.org/entity/Q9325,Lansdowne Partners,,CDAX,Verband der Bayerischen Metall- und Elektro-Industrie
http://www.wikidata.org/entity/Q9325,BlackRock,,DivDAX,Verband der Bayerischen Metall- und Elektro-Industrie
http://www.wikidata.org/entity/Q9325,Lansdowne Partners,,DivDAX,Verband der Bayerischen Metall- und Elektro-Industrie
http://www.wikidata.org/entity/Q9325,BlackRock,,DAX,International Congress and Convention Association
http://www.wikidata.org/entity/Q9325,Lansdowne Partners,,DAX,International Congress and Convention Association
http://www.wikidata.org/entity/Q9325,BlackRock,,MDAX,International Congress and Convention Association
http://www.wikidata.org/entity/Q9325,Lansdowne Partners,,MDAX,International Congress and Convention Association
http://www.wikidata.org/entity/Q9325,BlackRock,,CDAX,International Congress and Convention Association
http://www.wikidata.org/entity/Q9325,Lansdowne Partners,,CDAX,International Congress and Convention Association
http://www.wikidata.org/entity/Q9325,BlackRock,,DivDAX,International Congress and Convention Association
http://www.wikidata.org/entity/Q9325,Lansdowne Partners,,DivDAX,International Congress and Convention Association
http://www.wikidata.org/entity/Q9325,BlackRock,,DAX,Airlines for Europe
http://www.wikidata.org/entity/Q9325,Lansdowne Partners,,DAX,Airlines for Europe
http://www.wikidata.org/entity/Q9325,BlackRock,,MDAX,Airlines for Europe
http://www.wikidata.org/entity/Q9325,Lansdowne Partners,,MDAX,Airlines for Europe
http://www.wikidata.org/entity/Q9325,BlackRock,,CDAX,Airlines for Europe
http://www.wikidata.org/entity/Q9325,Lansdowne Partners,,CDAX,Airlines for Europe
http://www.wikidata.org/entity/Q9325,BlackRock,,DivDAX,Airlines for Europe
http://www.wikidata.org/entity/Q9325,Lansdowne Partners,,DivDAX,Airlines for Europe
http://www.wikidata.org/entity/Q9396,Germany,,DAX,World Wide Web Consortium
http://www.wikidata.org/entity/Q9396,BlackRock,,DAX,World Wide Web Consortium
http://www.wikidata.org/entity/Q9396,KfW,,DAX,World Wide Web Consortium
http://www.wikidata.org/entity/Q9396,Government Pension Fund Global,,DAX,World Wide Web Consortium
http://www.wikidata.org/entity/Q9396,Germany,,TecDAX,World Wide Web Consortium
http://www.wikidata.org/entity/Q9396,BlackRock,,TecDAX,World Wide Web Consortium
http://www.wikidata.org/entity/Q9396,KfW,,TecDAX,World Wide Web Consortium
http://www.wikidata.org/entity/Q9396,Government Pension Fund Global,,TecDAX,World Wide Web Consortium
http://www.wikidata.org/entity/Q9396,Germany,,CDAX,World Wide Web Consortium
http://www.wikidata.org/entity/Q9396,BlackRock,,CDAX,World Wide Web Consortium
http://www.wikidata.org/entity/Q9396,KfW,,CDAX,World Wide Web Consortium
http://www.wikidata.org/entity/Q9396,Government Pension Fund Global,,CDAX,World Wide Web Consortium
http://www.wikidata.org/entity/Q9396,Germany,,EURO STOXX 50,World Wide Web Consortium
http://www.wikidata.org/entity/Q9396,BlackRock,,EURO STOXX 50,World Wide Web Consortium
http://www.wikidata.org/entity/Q9396,KfW,,EURO STOXX 50,World Wide Web Consortium
http://www.wikidata.org/entity/Q9396,Government Pension Fund Global,,EURO STOXX 50,World Wide Web Consortium
http://www.wikidata.org/entity/Q9396,Germany,,DivDAX,World Wide Web Consortium
http://www.wikidata.org/entity/Q9396,BlackRock,,DivDAX,World Wide Web Consortium
http://www.wikidata.org/entity/Q9396,KfW,,DivDAX,World Wide Web Consortium
http://www.wikidata.org/entity/Q9396,Government Pension Fund Global,,DivDAX,World Wide Web Consortium
http://www.wikidata.org/entity/Q9396,Germany,,DAX,DENIC
http://www.wikidata.org/entity/Q9396,BlackRock,,DAX,DENIC
http://www.wikidata.org/entity/Q9396,KfW,,DAX,DENIC
http://www.wikidata.org/entity/Q9396,Government Pension Fund Global,,DAX,DENIC
http://www.wikidata.org/entity/Q9396,Germany,,TecDAX,DENIC
http://www.wikidata.org/entity/Q9396,BlackRock,,TecDAX,DENIC
http://www.wikidata.org/entity/Q9396,KfW,,TecDAX,DENIC
http://www.wikidata.org/entity/Q9396,Government Pension Fund Global,,TecDAX,DENIC
http://www.wikidata.org/entity/Q9396,Germany,,CDAX,DENIC
http://www.wikidata.org/entity/Q9396,BlackRock,,CDAX,DENIC
http://www.wikidata.org/entity/Q9396,KfW,,CDAX,DENIC
http://www.wikidata.org/entity/Q9396,Government Pension Fund Global,,CDAX,DENIC
http://www.wikidata.org/entity/Q9396,Germany,,EURO STOXX 50,DENIC
http://www.wikidata.org/entity/Q9396,BlackRock,,EURO STOXX 50,DENIC
http://www.wikidata.org/entity/Q9396,KfW,,EURO STOXX 50,DENIC
http://www.wikidata.org/entity/Q9396,Government Pension Fund Global,,EURO STOXX 50,DENIC
http://www.wikidata.org/entity/Q9396,Germany,,DivDAX,DENIC
http://www.wikidata.org/entity/Q9396,BlackRock,,DivDAX,DENIC
http://www.wikidata.org/entity/Q9396,KfW,,DivDAX,DENIC
http://www.wikidata.org/entity/Q9396,Government Pension Fund Global,,DivDAX,DENIC
http://www.wikidata.org/entity/Q9396,Germany,,DAX,European Movement Germany
http://www.wikidata.org/entity/Q9396,BlackRock,,DAX,European Movement Germany
http://www.wikidata.org/entity/Q9396,KfW,,DAX,European Movement Germany
http://www.wikidata.org/entity/Q9396,Government Pension Fund Global,,DAX,European Movement Germany
http://www.wikidata.org/entity/Q9396,Germany,,TecDAX,European Movement Germany
http://www.wikidata.org/entity/Q9396,BlackRock,,TecDAX,European Movement Germany
http://www.wikidata.org/entity/Q2311,Gesellschaft zur Beteiligungsverwaltung mbH & Co. KG,,EURO STOXX 50,Federal Association of the German Security and Defence Industry
http://www.wikidata.org/entity/Q2311,UBS,,competition between Airbus and Boeing,Federal Association of the German Security and Defence Industry
http://www.wikidata.org/entity/Q2311,Sociedad Estatal de Participaciones Industriales,,competition between Airbus and Boeing,Federal Association of the German Security and Defence Industry
http://www.wikidata.org/entity/Q2311,SOGEPA,,competition between Airbus and Boeing,Federal Association of the German Security and Defence Industry
http://www.wikidata.org/entity/Q2311,Gesellschaft zur Beteiligungsverwaltung mbH & Co. KG,,competition between Airbus and Boeing,Federal Association of the German Security and Defence Industry
