business,crunchbaseLabel,quoraLabel,littlesisLabel
http://www.wikidata.org/entity/Q238765,alliant-techsystems,,
http://www.wikidata.org/entity/Q240333,,Actel,
http://www.wikidata.org/entity/Q245343,barclays-plc,Barclays-Bank,48558
http://www.wikidata.org/entity/Q245343,barclays-plc,Barclays-company,48558
http://www.wikidata.org/entity/Q245386,,5N-Plus,
http://www.wikidata.org/entity/Q245772,zynga,,
http://www.wikidata.org/entity/Q246655,,Next-Plc,
http://www.wikidata.org/entity/Q246946,,Fletcher-Building,
http://www.wikidata.org/entity/Q247358,,,
http://www.wikidata.org/entity/Q247489,merck-co-inc,,
http://www.wikidata.org/entity/Q247489,merck-global-health-innovation-fund,,
http://www.wikidata.org/entity/Q247489,merck-research-laboratories,,
http://www.wikidata.org/entity/Q247916,,,
http://www.wikidata.org/entity/Q248699,,,
http://www.wikidata.org/entity/Q248717,,,
http://www.wikidata.org/entity/Q249190,,,
http://www.wikidata.org/entity/Q249798,wolters-kluwer,Wolters-Kluwer,148784
http://www.wikidata.org/entity/Q250362,,Israel-Discount-Bank,
http://www.wikidata.org/entity/Q251546,,Novatek,
http://www.wikidata.org/entity/Q253423,,Lundin-Petroleum,
http://www.wikidata.org/entity/Q253967,,,326943
http://www.wikidata.org/entity/Q255381,pinterest,Pinterest,
http://www.wikidata.org/entity/Q255381,sms-superior-maintenance-solutions,Pinterest,
http://www.wikidata.org/entity/Q255381,cold-brew-labs,Pinterest,
http://www.wikidata.org/entity/Q255661,,,
http://www.wikidata.org/entity/Q1529798,,,
http://www.wikidata.org/entity/Q1529962,,,
http://www.wikidata.org/entity/Q1530402,,,
http://www.wikidata.org/entity/Q1530796,,,
http://www.wikidata.org/entity/Q1531473,,,
http://www.wikidata.org/entity/Q1531744,,,
http://www.wikidata.org/entity/Q1532360,,,
http://www.wikidata.org/entity/Q1532489,pall,,
http://www.wikidata.org/entity/Q1532941,,,
http://www.wikidata.org/entity/Q1533296,prosegur,,
http://www.wikidata.org/entity/Q1534597,,Gold-Fields,
http://www.wikidata.org/entity/Q1534704,,,
http://www.wikidata.org/entity/Q1534795,goldcorp,,
http://www.wikidata.org/entity/Q1535171,stc-saudi-telecom-co,,
http://www.wikidata.org/entity/Q1536068,,Uponor,
http://www.wikidata.org/entity/Q1536176,,Smurfit-Kappa-Group,
http://www.wikidata.org/entity/Q1536457,republic-airways-holdings,,
http://www.wikidata.org/entity/Q1536909,,Tallink,
http://www.wikidata.org/entity/Q1537339,,Noble-Group,
http://www.wikidata.org/entity/Q1537378,,,160163
http://www.wikidata.org/entity/Q1537901,lundin-mining-corporation,,283664
http://www.wikidata.org/entity/Q1538422,,,
http://www.wikidata.org/entity/Q1538507,jack-in-the-box,Jack-in-the-Box-fast-food-chain,
http://www.wikidata.org/entity/Q1538585,,,
http://www.wikidata.org/entity/Q1538731,,,
http://www.wikidata.org/entity/Q1539141,,,
http://www.wikidata.org/entity/Q1539149,,,
http://www.wikidata.org/entity/Q1539185,,The-Timberland-Company,
http://www.wikidata.org/entity/Q1540297,sanoma,,
http://www.wikidata.org/entity/Q1540297,sanoma-media-finland,,
http://www.wikidata.org/entity/Q1540721,,,
http://www.wikidata.org/entity/Q1540745,,Usiminas,
http://www.wikidata.org/entity/Q1541079,,Komerční-Banka,
http://www.wikidata.org/entity/Q1541470,brazilian-distribution-compan,Grupo-Pão-De-Açúcar,
http://www.wikidata.org/entity/Q1542175,,,
http://www.wikidata.org/entity/Q1543093,,,
http://www.wikidata.org/entity/Q1543499,,,
http://www.wikidata.org/entity/Q1543815,,,
http://www.wikidata.org/entity/Q1543874,hertz-global-holdings,The-Hertz-Corporation,225939
http://www.wikidata.org/entity/Q1544268,,,
http://www.wikidata.org/entity/Q1544312,telecom-argentina,Telecom-Argentina,
http://www.wikidata.org/entity/Q1544339,,,
http://www.wikidata.org/entity/Q1544413,national-instruments,,
http://www.wikidata.org/entity/Q1544535,,,
http://www.wikidata.org/entity/Q1545076,microchip-technology,,
http://www.wikidata.org/entity/Q1545076,micrel,,
http://www.wikidata.org/entity/Q1545480,,,
http://www.wikidata.org/entity/Q1545542,om-group,,
http://www.wikidata.org/entity/Q1545677,,,
http://www.wikidata.org/entity/Q1547727,,,
http://www.wikidata.org/entity/Q1547744,,,
http://www.wikidata.org/entity/Q1548090,,,
http://www.wikidata.org/entity/Q1548363,magic-software-enterprises,,
http://www.wikidata.org/entity/Q1548712,,WHSmith-company,
http://www.wikidata.org/entity/Q1548951,,Moncler,
http://www.wikidata.org/entity/Q1549389,vtb-bank,,
http://www.wikidata.org/entity/Q1549408,,Tascam,
http://www.wikidata.org/entity/Q1549511,ormat-technologies,,
http://www.wikidata.org/entity/Q1549526,,,
http://www.wikidata.org/entity/Q1552770,,GAC-Group,
http://www.wikidata.org/entity/Q1552960,,,
http://www.wikidata.org/entity/Q1553005,,,
http://www.wikidata.org/entity/Q1557223,,,
http://www.wikidata.org/entity/Q1560353,,,
http://www.wikidata.org/entity/Q1561242,,,
http://www.wikidata.org/entity/Q1561508,,,
http://www.wikidata.org/entity/Q1562426,,,
http://www.wikidata.org/entity/Q1562826,vimpelcom,,261061
http://www.wikidata.org/entity/Q1562826,vimpelcom-ltd,,261061
http://www.wikidata.org/entity/Q1566819,,,
http://www.wikidata.org/entity/Q1567275,,Myriad-Group,
http://www.wikidata.org/entity/Q1568393,,,
http://www.wikidata.org/entity/Q1568807,,,
http://www.wikidata.org/entity/Q1569558,,Sallie-Mae-7,287
http://www.wikidata.org/entity/Q1570569,,,
http://www.wikidata.org/entity/Q1570773,kkr,,
http://www.wikidata.org/entity/Q1571490,synaptics,,
http://www.wikidata.org/entity/Q1572831,yingli-green-energy-holding,Yingli-company,
http://www.wikidata.org/entity/Q1573416,the-madison-square-garden-company,,
http://www.wikidata.org/entity/Q1573491,,,
http://www.wikidata.org/entity/Q1575432,,,
http://www.wikidata.org/entity/Q1575470,,Hang-Seng-Bank-1,
http://www.wikidata.org/entity/Q1576191,pgi,,
http://www.wikidata.org/entity/Q1576610,standard-bank-group,,
http://www.wikidata.org/entity/Q1576610,standard-bank,,
http://www.wikidata.org/entity/Q1576915,,,
http://www.wikidata.org/entity/Q1577153,,,
http://www.wikidata.org/entity/Q1577587,marathon-oil-company,,
http://www.wikidata.org/entity/Q1577907,lionbridge,Lionbridge,
http://www.wikidata.org/entity/Q1579151,,,
http://www.wikidata.org/entity/Q1579222,,,
http://www.wikidata.org/entity/Q1579888,,,
http://www.wikidata.org/entity/Q1581434,,Invitrogen,
http://www.wikidata.org/entity/Q1581562,,,
http://www.wikidata.org/entity/Q1583606,,,
http://www.wikidata.org/entity/Q1583614,,,
http://www.wikidata.org/entity/Q1584297,tenaga-nasional-berhad,Tenaga-Nasional-Berhad,
http://www.wikidata.org/entity/Q1585599,harman-international,Harman-International,598
http://www.wikidata.org/entity/Q1585599,harman-international,Harman-International-Industries-company,598
http://www.wikidata.org/entity/Q1586955,,HARSCO,
http://www.wikidata.org/entity/Q49053,,Schneider-Electric,144457
http://www.wikidata.org/entity/Q49125,,Toshiba-2,284029
http://www.wikidata.org/entity/Q49125,,Toshiba-company,284029
http://www.wikidata.org/entity/Q50595,yg-entertainment,YG-Entertainment,
http://www.wikidata.org/entity/Q50912,akzonobel,AkzoNobel,37375
http://www.wikidata.org/entity/Q51744,autonavi,,
http://www.wikidata.org/entity/Q51747,,Air-China,
http://www.wikidata.org/entity/Q52601,svenska-cellulosa-aktiebolaget-sca,,
http://www.wikidata.org/entity/Q52618,ericsson,Ericsson,283607
http://www.wikidata.org/entity/Q52825,abb,ABB-company-1,102098
http://www.wikidata.org/entity/Q52825,abb-financial-services,ABB-company-1,102098
http://www.wikidata.org/entity/Q52825,abb-technology-ventures,ABB-company-1,102098
http://www.wikidata.org/entity/Q52825,abb-power,ABB-company-1,102098
http://www.wikidata.org/entity/Q52846,skf,SKF,
http://www.wikidata.org/entity/Q53227,sharp-corporation,Sharp-Corporation,
http://www.wikidata.org/entity/Q53238,hitachi,Hitachi-company,
http://www.wikidata.org/entity/Q53238,hitachi,Hitachi-products,
http://www.wikidata.org/entity/Q53247,,Panasonic-company,41067
http://www.wikidata.org/entity/Q53257,,Mitsubishi-Electric,
http://www.wikidata.org/entity/Q53268,toyota,Toyota-company-1,
http://www.wikidata.org/entity/Q54075,ssab,SSAB,
http://www.wikidata.org/entity/Q54173,general-electric,General-Electric-company-1,6
http://www.wikidata.org/entity/Q55441,,,
http://www.wikidata.org/entity/Q55931,hyundai-motor-company,Hyundai-Motor-Company,283460
http://www.wikidata.org/entity/Q58024,ebay,eBay-5,327
http://www.wikidata.org/entity/Q58024,mcapitalistpig,eBay-5,327
http://www.wikidata.org/entity/Q58024,ebay,eBay-company,327
http://www.wikidata.org/entity/Q58024,mcapitalistpig,eBay-company,327
http://www.wikidata.org/entity/Q58024,ebay,eBay-product,327
http://www.wikidata.org/entity/Q58024,mcapitalistpig,eBay-product,327
http://www.wikidata.org/entity/Q58707,,Aeroflot,
http://www.wikidata.org/entity/Q59165,collective-digital-studio,ProSiebenSat-1-Media,
http://www.wikidata.org/entity/Q59507,,Astrotech-Corporation,
http://www.wikidata.org/entity/Q59551,,Giełda-Papierów-Wartościowych-W-Warszawie-Warsaw-Stock-Exchange,
http://www.wikidata.org/entity/Q60003,,,
http://www.wikidata.org/entity/Q60188,,,
http://www.wikidata.org/entity/Q62621,canon,Canon-company,
http://www.wikidata.org/entity/Q63327,airbnb,Airbnb-company,116273
http://www.wikidata.org/entity/Q63335,,Foot-Locker-company,
http://www.wikidata.org/entity/Q66048,deutsche-bank,Deutsche-Bank,83484
http://www.wikidata.org/entity/Q66048,db-capital-ventures,Deutsche-Bank,83484
http://www.wikidata.org/entity/Q71233,,,
http://www.wikidata.org/entity/Q71946,,,
http://www.wikidata.org/entity/Q72539,united-states-steel-corporation,US-Steel,
http://www.wikidata.org/entity/Q73251,,Symrise,
http://www.wikidata.org/entity/Q74877,,JCDecaux,
http://www.wikidata.org/entity/Q80635,,,
http://www.wikidata.org/entity/Q80788,,,
http://www.wikidata.org/entity/Q80978,hewlett-packard,Hewlett-Packard-company-1,14
http://www.wikidata.org/entity/Q81230,siemens,Siemens-company-1,45124
http://www.wikidata.org/entity/Q81230,emeter,Siemens-company-1,45124
http://www.wikidata.org/entity/Q81230,siemens-corporate-research,Siemens-company-1,45124
http://www.wikidata.org/entity/Q81965,general-motors,General-Motors-company,4
http://www.wikidata.org/entity/Q82467,,,
http://www.wikidata.org/entity/Q83511,,,
http://www.wikidata.org/entity/Q83538,,,
http://www.wikidata.org/entity/Q83584,,,
http://www.wikidata.org/entity/Q83716,aer-lingus,Aer-Lingus,
http://www.wikidata.org/entity/Q85355,arnoldo-mondadori-editore-s-p-a,Arnoldo-Mondadori-Editore,
http://www.wikidata.org/entity/Q93894,asrock,ASRock,
http://www.wikidata.org/entity/Q94933,take-two-interactive-software,Take-two-Interactive-Software-company,202201
http://www.wikidata.org/entity/Q102673,,,283450
http://www.wikidata.org/entity/Q105557,,,
http://www.wikidata.org/entity/Q106158,standard-and-poors,S-P-Global,
http://www.wikidata.org/entity/Q106158,standard-and-poors,Standard-Poors,
http://www.wikidata.org/entity/Q113215,,Carlsberg-Group,
http://www.wikidata.org/entity/Q113405,,,
http://www.wikidata.org/entity/Q115880,,,
http://www.wikidata.org/entity/Q116234,,SAIPA,
http://www.wikidata.org/entity/Q116331,,Reliance-Infrastructure-Indian-company,
http://www.wikidata.org/entity/Q117059,associated-british-foods,Associated-British-Foods,
http://www.wikidata.org/entity/Q118911,konica-minolta-inc,Konica-Minolta,
http://www.wikidata.org/entity/Q119991,apache-corp,,
http://www.wikidata.org/entity/Q120371,,,
http://www.wikidata.org/entity/Q120433,,,
http://www.wikidata.org/entity/Q124976,,Coal-India-company,
http://www.wikidata.org/entity/Q125074,anheuser-busch-companies,Anheuser-Busch,
http://www.wikidata.org/entity/Q126559,,,
http://www.wikidata.org/entity/Q127074,albemarle,,
http://www.wikidata.org/entity/Q127955,,Belgrade-Nikola-Tesla-Airport,
http://www.wikidata.org/entity/Q127962,levi-strauss-co,Levi-Strauss-Company,
http://www.wikidata.org/entity/Q128577,,,
http://www.wikidata.org/entity/Q128738,anheuser-busch,Anheuser-Busch-InBev-2,
http://www.wikidata.org/entity/Q128896,amd,Advanced-Micro-Devices-company,
http://www.wikidata.org/entity/Q128896,amd-ventures,Advanced-Micro-Devices-company,
http://www.wikidata.org/entity/Q128896,dvanced-micro-devices-inc,Advanced-Micro-Devices-company,
http://www.wikidata.org/entity/Q128896,amd,AMD-1,
http://www.wikidata.org/entity/Q128896,amd-ventures,AMD-1,
http://www.wikidata.org/entity/Q128896,dvanced-micro-devices-inc,AMD-1,
http://www.wikidata.org/entity/Q128929,,MTU-Aero-Engines,
http://www.wikidata.org/entity/Q129391,,Scandic-Hotels,
http://www.wikidata.org/entity/Q130309,norwegian-cruise-line,Norwegian-Cruise-Line-company,
http://www.wikidata.org/entity/Q130889,china-longyuan-power-group,,
http://www.wikidata.org/entity/Q135281,alexander-baldwin,,
http://www.wikidata.org/entity/Q135325,alcoa,Alcoa-company,
http://www.wikidata.org/entity/Q135325,alcoa-howmet,Alcoa-company,
http://www.wikidata.org/entity/Q136027,,,
http://www.wikidata.org/entity/Q136484,,ZTE-Corporation,
http://www.wikidata.org/entity/Q136542,,HOCHTIEF,
http://www.wikidata.org/entity/Q136570,,Zalando-company,
http://www.wikidata.org/entity/Q974846,iac,IAC-InterActiveCorp,371
http://www.wikidata.org/entity/Q975317,,,
http://www.wikidata.org/entity/Q975655,seb,Skandinaviska-Enskilda-Banken,251722
http://www.wikidata.org/entity/Q977627,,,
http://www.wikidata.org/entity/Q977959,,CLP-Group,
http://www.wikidata.org/entity/Q979615,,China-Railway-Engineering-Corporation,
http://www.wikidata.org/entity/Q979690,,Netgear-company,92702
http://www.wikidata.org/entity/Q985475,,,
http://www.wikidata.org/entity/Q986744,,Postal-Savings-Bank-of-China,
http://www.wikidata.org/entity/Q986752,,Toppan-Printing-Company,
http://www.wikidata.org/entity/Q990804,brother-industries,Brother-Industries,
http://www.wikidata.org/entity/Q994153,brunswick,,
http://www.wikidata.org/entity/Q995151,,Cebu-Pacific-Air,
http://www.wikidata.org/entity/Q995660,,Shanghai-Electric,
http://www.wikidata.org/entity/Q995970,,,
http://www.wikidata.org/entity/Q996694,,,
http://www.wikidata.org/entity/Q998470,threatmetrix,Reed-Elsevier,
http://www.wikidata.org/entity/Q998470,reed-elsevier-plc,Reed-Elsevier,
http://www.wikidata.org/entity/Q999567,linear-technology-corporation,,
http://www.wikidata.org/entity/Q1001788,,,
http://www.wikidata.org/entity/Q1001931,,,
http://www.wikidata.org/entity/Q1002992,build-a-bear-workshop,Build-A-Bear-Workshop-product,
http://www.wikidata.org/entity/Q1003813,china-pacific-insurance,,
http://www.wikidata.org/entity/Q1004175,bull,,
http://www.wikidata.org/entity/Q1004799,,,
http://www.wikidata.org/entity/Q1009458,bunge,,
http://www.wikidata.org/entity/Q1013412,,China-Shipping-Group,
http://www.wikidata.org/entity/Q1015843,,,
http://www.wikidata.org/entity/Q1016405,,,
http://www.wikidata.org/entity/Q1022148,,,
http://www.wikidata.org/entity/Q1022332,,,
http://www.wikidata.org/entity/Q1022419,,Uniqa-Insurance-Group,
http://www.wikidata.org/entity/Q1022711,systemware-inc,,
http://www.wikidata.org/entity/Q1022711,caci-international,,
http://www.wikidata.org/entity/Q1022796,,,
http://www.wikidata.org/entity/Q1022921,,,
http://www.wikidata.org/entity/Q1023013,cbre-group,CBRE-company,
http://www.wikidata.org/entity/Q1023013,cbre-group,CBRE-Group,
http://www.wikidata.org/entity/Q1023155,cdw-corporation,,
http://www.wikidata.org/entity/Q1023461,,,
http://www.wikidata.org/entity/Q1023763,,,
http://www.wikidata.org/entity/Q1023765,cit-group,,
http://www.wikidata.org/entity/Q1023876,cme-group,CME-Group-company,
http://www.wikidata.org/entity/Q1023973,,,
http://www.wikidata.org/entity/Q1024012,,,
http://www.wikidata.org/entity/Q1024117,,,
http://www.wikidata.org/entity/Q1024174,,,
http://www.wikidata.org/entity/Q1024212,,,
http://www.wikidata.org/entity/Q1024454,csx-corporation,,
http://www.wikidata.org/entity/Q1024514,,,
http://www.wikidata.org/entity/Q1024518,,CTT-Correios-De-Portugal-S-A,
http://www.wikidata.org/entity/Q1024677,,,
http://www.wikidata.org/entity/Q1027181,,,
http://www.wikidata.org/entity/Q1027577,,,
http://www.wikidata.org/entity/Q1028326,,Grupa-Żywiec,
http://www.wikidata.org/entity/Q1028449,,Cameco,
http://www.wikidata.org/entity/Q1028719,,,
http://www.wikidata.org/entity/Q1029724,,Crown-Resorts,
http://www.wikidata.org/entity/Q1030096,orbital,Orbital-Sciences-Corporation,331775
http://www.wikidata.org/entity/Q1030096,orbital-sciences-corporation,Orbital-Sciences-Corporation,331775
http://www.wikidata.org/entity/Q1030544,,,
http://www.wikidata.org/entity/Q1030691,,NTT-Data,316372
http://www.wikidata.org/entity/Q1030695,,,
http://www.wikidata.org/entity/Q1032229,,Canadian-Natural-Resources,
http://www.wikidata.org/entity/Q1032244,suncor-energy,,
http://www.wikidata.org/entity/Q1032353,,Canadian-Solar,
http://www.wikidata.org/entity/Q1032400,,Canadian-Tire,
http://www.wikidata.org/entity/Q1032408,,,
http://www.wikidata.org/entity/Q1033165,canfor,Canfor,
http://www.wikidata.org/entity/Q1034621,capgemini,Capgemini,
http://www.wikidata.org/entity/Q1034621,cap-gemini,Capgemini,
http://www.wikidata.org/entity/Q1034621,capgemini-consulting,Capgemini,
http://www.wikidata.org/entity/Q1034651,,Capital-Power-Corporation,
http://www.wikidata.org/entity/Q1034654,capital-one,Capital-One-company,131
http://www.wikidata.org/entity/Q1035964,,Shui-On-Land,
http://www.wikidata.org/entity/Q1041597,,Indesit,
http://www.wikidata.org/entity/Q1042166,,,
http://www.wikidata.org/entity/Q1045758,united-technologies,,
http://www.wikidata.org/entity/Q1045842,,Cheesecake-Factory-company,
http://www.wikidata.org/entity/Q1046186,,Halyk-Bank,
http://www.wikidata.org/entity/Q1046482,xilinx,Xilinx-1,
http://www.wikidata.org/entity/Q1046951,,Target-company,
http://www.wikidata.org/entity/Q1046951,,Target-Stores,
http://www.wikidata.org/entity/Q1047273,,,
http://www.wikidata.org/entity/Q1049080,juniper-networks,Juniper-Networks-company,
http://www.wikidata.org/entity/Q1049624,,,
http://www.wikidata.org/entity/Q1049674,,,
http://www.wikidata.org/entity/Q1052186,,,
http://www.wikidata.org/entity/Q1052675,,Cegedim,
http://www.wikidata.org/entity/Q1052684,,Cegid-Group-company,
