business,grididLabel,opencorporatesLabel,crunchbaseLabel,quoraLabel,littlesisLabel
http://www.wikidata.org/entity/Q3664525,,,,,
http://www.wikidata.org/entity/Q3664527,,,,,
http://www.wikidata.org/entity/Q3664528,,,,,
http://www.wikidata.org/entity/Q3664744,,,,,
http://www.wikidata.org/entity/Q3664771,,,,,
http://www.wikidata.org/entity/Q3664852,grid.423950.9,,,,
http://www.wikidata.org/entity/Q3664919,,,,,
http://www.wikidata.org/entity/Q3665231,,,,,
http://www.wikidata.org/entity/Q3674566,grid.467287.8,,chiesi-pharmaceuticals,,
http://www.wikidata.org/entity/Q3676375,,,,,
http://www.wikidata.org/entity/Q3676840,,,,,
http://www.wikidata.org/entity/Q3676853,,,,,
http://www.wikidata.org/entity/Q3677218,,,,,
http://www.wikidata.org/entity/Q3677222,,,,,
http://www.wikidata.org/entity/Q3678279,,,,,
http://www.wikidata.org/entity/Q3678350,,,,,
http://www.wikidata.org/entity/Q3679163,grid.433391.f,,,Class-Editori,
http://www.wikidata.org/entity/Q3680488,,,,,
http://www.wikidata.org/entity/Q3681787,,,,,
http://www.wikidata.org/entity/Q3681880,,,the-cobra-group,,
http://www.wikidata.org/entity/Q3682229,,,,,
http://www.wikidata.org/entity/Q3682287,grid.437796.8,,,,
http://www.wikidata.org/entity/Q3682377,,,,,
http://www.wikidata.org/entity/Q3682465,,,,,
http://www.wikidata.org/entity/Q3682499,,,,,
http://www.wikidata.org/entity/Q3683071,,,,,
http://www.wikidata.org/entity/Q3683292,,,,,
http://www.wikidata.org/entity/Q3684944,,,,,
http://www.wikidata.org/entity/Q3684978,,,,,
http://www.wikidata.org/entity/Q3684979,,,,,
http://www.wikidata.org/entity/Q3684981,,,,,
http://www.wikidata.org/entity/Q3684984,,,,,88859
http://www.wikidata.org/entity/Q3685942,,,,,
http://www.wikidata.org/entity/Q3685952,,,,,
http://www.wikidata.org/entity/Q3686179,,,,,
http://www.wikidata.org/entity/Q3686181,,,,,
http://www.wikidata.org/entity/Q3686182,,,,,
http://www.wikidata.org/entity/Q3687187,,,,,
http://www.wikidata.org/entity/Q3687413,,,,Consip,
http://www.wikidata.org/entity/Q3687510,,,,,
http://www.wikidata.org/entity/Q3687518,,,,,
http://www.wikidata.org/entity/Q3693649,,,,,
http://www.wikidata.org/entity/Q3695823,,,,,
http://www.wikidata.org/entity/Q3695921,,,,,
http://www.wikidata.org/entity/Q3695922,,,,,
http://www.wikidata.org/entity/Q3695923,,,,,
http://www.wikidata.org/entity/Q3695928,,,,,
http://www.wikidata.org/entity/Q3696341,,,,,
http://www.wikidata.org/entity/Q3696429,,,,,
http://www.wikidata.org/entity/Q3696869,,,,,
http://www.wikidata.org/entity/Q3696876,,,,,
http://www.wikidata.org/entity/Q3696877,,,,,
http://www.wikidata.org/entity/Q3696881,,,,,
http://www.wikidata.org/entity/Q3696882,,,,,
http://www.wikidata.org/entity/Q3696884,,,,Credito-Romagnolo,
http://www.wikidata.org/entity/Q3696885,,,,,
http://www.wikidata.org/entity/Q3696886,,,,,
http://www.wikidata.org/entity/Q3696888,,,,,
http://www.wikidata.org/entity/Q3700371,,,,,
http://www.wikidata.org/entity/Q3700394,,,wild-brain,DHX-Media,
http://www.wikidata.org/entity/Q3700496,grid.486935.5,,deep-space-industries---dsi,Deep-Space-Industries,
http://www.wikidata.org/entity/Q3700534,,,,,
http://www.wikidata.org/entity/Q3700554,grid.473264.0,,,DRS-Technologies,
http://www.wikidata.org/entity/Q3700760,,,,,
http://www.wikidata.org/entity/Q3700866,,,,,
http://www.wikidata.org/entity/Q3700893,,,,,
http://www.wikidata.org/entity/Q3701188,,,,,
http://www.wikidata.org/entity/Q3701334,,,,,
http://www.wikidata.org/entity/Q3701887,,,,,
http://www.wikidata.org/entity/Q3702113,,,,,
http://www.wikidata.org/entity/Q3702960,,,,,
http://www.wikidata.org/entity/Q3703796,,,,,
http://www.wikidata.org/entity/Q3703818,,,,,
http://www.wikidata.org/entity/Q3703876,,,,,
http://www.wikidata.org/entity/Q3703961,,,,,
http://www.wikidata.org/entity/Q3704014,,,,,
http://www.wikidata.org/entity/Q5032745,,,,,
http://www.wikidata.org/entity/Q6824850,,,,,
http://www.wikidata.org/entity/Q6836895,,,,,
http://www.wikidata.org/entity/Q4330411,,,,,
http://www.wikidata.org/entity/Q4330413,,,,,
http://www.wikidata.org/entity/Q4330430,,,,,
http://www.wikidata.org/entity/Q4331437,,,,,
http://www.wikidata.org/entity/Q4331451,,,,,
http://www.wikidata.org/entity/Q4331469,,,,,
http://www.wikidata.org/entity/Q4331625,,,,,
http://www.wikidata.org/entity/Q4332486,,,,,
http://www.wikidata.org/entity/Q4333001,,,,,
http://www.wikidata.org/entity/Q4333909,,,,,
http://www.wikidata.org/entity/Q4333977,,,,,
http://www.wikidata.org/entity/Q4334664,,,,,
http://www.wikidata.org/entity/Q4334725,,,,,
http://www.wikidata.org/entity/Q4334732,,,,,
http://www.wikidata.org/entity/Q4334736,,,,,
http://www.wikidata.org/entity/Q4334745,,,,,
http://www.wikidata.org/entity/Q4334752,,,,,
http://www.wikidata.org/entity/Q4334865,,,,,
http://www.wikidata.org/entity/Q4335404,,,,,
http://www.wikidata.org/entity/Q4335780,,,,,
http://www.wikidata.org/entity/Q4336186,,,,,
http://www.wikidata.org/entity/Q4336198,,,,,
http://www.wikidata.org/entity/Q4336199,,,,,
http://www.wikidata.org/entity/Q4337081,,,,,
http://www.wikidata.org/entity/Q4337084,,,,,
http://www.wikidata.org/entity/Q4338490,,,,,
http://www.wikidata.org/entity/Q4338496,,,,,
http://www.wikidata.org/entity/Q4339617,,,,,
http://www.wikidata.org/entity/Q4341060,,,,,
http://www.wikidata.org/entity/Q4341062,,,,,
http://www.wikidata.org/entity/Q4341065,,,,,
http://www.wikidata.org/entity/Q4341070,,,,,
http://www.wikidata.org/entity/Q4341084,,,,,
http://www.wikidata.org/entity/Q4341201,,,,,
http://www.wikidata.org/entity/Q4341864,,,,,
http://www.wikidata.org/entity/Q4345599,,,,,
http://www.wikidata.org/entity/Q4346590,,,,,
http://www.wikidata.org/entity/Q4348453,,,,,
http://www.wikidata.org/entity/Q4348509,,,,,
http://www.wikidata.org/entity/Q4348924,,,,,
http://www.wikidata.org/entity/Q4349016,,,,,
http://www.wikidata.org/entity/Q4349456,,,,,
http://www.wikidata.org/entity/Q4349458,,,,,
http://www.wikidata.org/entity/Q4349698,,,,,
http://www.wikidata.org/entity/Q4349882,,,,,
http://www.wikidata.org/entity/Q4350190,,,,,
http://www.wikidata.org/entity/Q4351510,,,,,
http://www.wikidata.org/entity/Q4351548,,,,,
http://www.wikidata.org/entity/Q4353802,,,,,
http://www.wikidata.org/entity/Q4355432,,,,,
http://www.wikidata.org/entity/Q4357584,,,,,
http://www.wikidata.org/entity/Q4360170,,,,Peter-Service,
http://www.wikidata.org/entity/Q4360208,,,,,
http://www.wikidata.org/entity/Q4360228,,,,,
http://www.wikidata.org/entity/Q4360340,,,,,
http://www.wikidata.org/entity/Q4361463,,,,,
http://www.wikidata.org/entity/Q4361466,,,,,
http://www.wikidata.org/entity/Q4361525,,,,,
http://www.wikidata.org/entity/Q4361988,,,,,
http://www.wikidata.org/entity/Q4362317,,,,,
http://www.wikidata.org/entity/Q4362559,,,,,
http://www.wikidata.org/entity/Q4363035,,,,,
http://www.wikidata.org/entity/Q4364497,,,,,
http://www.wikidata.org/entity/Q4365129,,,,,
http://www.wikidata.org/entity/Q4365899,,,,,
http://www.wikidata.org/entity/Q4366212,,,,,
http://www.wikidata.org/entity/Q4366542,,,,,
http://www.wikidata.org/entity/Q4369679,,,,,
http://www.wikidata.org/entity/Q4369916,,,,,
http://www.wikidata.org/entity/Q4369969,,,,,
http://www.wikidata.org/entity/Q4370008,,,,,
http://www.wikidata.org/entity/Q4370814,,,,,
http://www.wikidata.org/entity/Q4370821,,,,,
http://www.wikidata.org/entity/Q4370837,,,,,
http://www.wikidata.org/entity/Q4371256,,pl/0000019196,,,
http://www.wikidata.org/entity/Q4371600,,,,,
http://www.wikidata.org/entity/Q4371622,,,,,
http://www.wikidata.org/entity/Q4373212,,,,,
http://www.wikidata.org/entity/Q4376386,,,,,
http://www.wikidata.org/entity/Q4376407,,,,,
http://www.wikidata.org/entity/Q4377318,,,,,
http://www.wikidata.org/entity/Q4377599,,,,,
http://www.wikidata.org/entity/Q4377689,,,,,
http://www.wikidata.org/entity/Q4377820,,,,,
http://www.wikidata.org/entity/Q4378159,,,,,
http://www.wikidata.org/entity/Q4378681,,,,,
http://www.wikidata.org/entity/Q4378716,,,,,
http://www.wikidata.org/entity/Q4378755,,,,,
http://www.wikidata.org/entity/Q4379704,,,,,
http://www.wikidata.org/entity/Q4379723,,,,,
http://www.wikidata.org/entity/Q4379813,,,,,
http://www.wikidata.org/entity/Q4380591,,,,,
http://www.wikidata.org/entity/Q4380619,,,,,
http://www.wikidata.org/entity/Q4380653,,,,,
http://www.wikidata.org/entity/Q4380690,,,,,
http://www.wikidata.org/entity/Q4380747,,,,,
http://www.wikidata.org/entity/Q4380957,,,,,
http://www.wikidata.org/entity/Q4175536,,,,,
http://www.wikidata.org/entity/Q4175657,,,,,
http://www.wikidata.org/entity/Q4175670,,,,,
http://www.wikidata.org/entity/Q4176745,,,,,
http://www.wikidata.org/entity/Q4178327,,,,,
http://www.wikidata.org/entity/Q4182131,,,,,
http://www.wikidata.org/entity/Q4182159,,,,,
http://www.wikidata.org/entity/Q4182205,,,,,
http://www.wikidata.org/entity/Q4183106,,,,,
http://www.wikidata.org/entity/Q4183108,,,,,
http://www.wikidata.org/entity/Q4183109,,,,,
http://www.wikidata.org/entity/Q4183113,,,,,
http://www.wikidata.org/entity/Q4183118,,,,,
http://www.wikidata.org/entity/Q4183122,,,,,
http://www.wikidata.org/entity/Q4183123,,,,,
http://www.wikidata.org/entity/Q4183128,,,,,
http://www.wikidata.org/entity/Q4183132,,,,,
http://www.wikidata.org/entity/Q4183134,,,,,
http://www.wikidata.org/entity/Q4183136,,,,,
http://www.wikidata.org/entity/Q4183138,,,,,
http://www.wikidata.org/entity/Q4183141,,,,,
http://www.wikidata.org/entity/Q4183145,,,,,
http://www.wikidata.org/entity/Q4183602,,,,,
http://www.wikidata.org/entity/Q4186476,,,,,
http://www.wikidata.org/entity/Q4186869,,,,,
http://www.wikidata.org/entity/Q4186904,,,,,
http://www.wikidata.org/entity/Q4186912,,,,,
http://www.wikidata.org/entity/Q4186927,,,,,
http://www.wikidata.org/entity/Q4186932,,,,,
http://www.wikidata.org/entity/Q4186965,,,,,
http://www.wikidata.org/entity/Q4187558,grid.494991.8,,,,
http://www.wikidata.org/entity/Q4189367,,,,,
http://www.wikidata.org/entity/Q4190363,,,,,
http://www.wikidata.org/entity/Q4191391,,,,,
http://www.wikidata.org/entity/Q4191504,,,,,
http://www.wikidata.org/entity/Q4192417,,,,,
http://www.wikidata.org/entity/Q4192426,,,,,
http://www.wikidata.org/entity/Q4192427,,,,,
http://www.wikidata.org/entity/Q4193412,,,,,
http://www.wikidata.org/entity/Q4193498,,,,,
http://www.wikidata.org/entity/Q4194899,,,,,
http://www.wikidata.org/entity/Q4195115,,,,,
http://www.wikidata.org/entity/Q4195116,,,,,
http://www.wikidata.org/entity/Q4195163,,,,,
http://www.wikidata.org/entity/Q4195168,,,,,
http://www.wikidata.org/entity/Q4196657,,,,,
http://www.wikidata.org/entity/Q4197195,,,,,
http://www.wikidata.org/entity/Q4197272,,,,,
http://www.wikidata.org/entity/Q4197828,,,,,
http://www.wikidata.org/entity/Q4197880,,,,,
http://www.wikidata.org/entity/Q4198182,,,,,
http://www.wikidata.org/entity/Q4198187,,,,,
http://www.wikidata.org/entity/Q4198190,,,,,
http://www.wikidata.org/entity/Q4198213,,,,,
http://www.wikidata.org/entity/Q4198510,,,,,
http://www.wikidata.org/entity/Q4198515,,,,,
http://www.wikidata.org/entity/Q4198913,,,,,
http://www.wikidata.org/entity/Q4199817,,,,,
http://www.wikidata.org/entity/Q4199864,,,,,
http://www.wikidata.org/entity/Q4200539,,,,,
http://www.wikidata.org/entity/Q4200546,,,,,
http://www.wikidata.org/entity/Q4200631,,,,,
http://www.wikidata.org/entity/Q4201147,,,,,
http://www.wikidata.org/entity/Q4201387,,,,,
http://www.wikidata.org/entity/Q4201743,grid.488884.0,,,,
http://www.wikidata.org/entity/Q4201762,,,,,
http://www.wikidata.org/entity/Q4201920,,,,,
http://www.wikidata.org/entity/Q4201981,,,,,
http://www.wikidata.org/entity/Q4201982,,,,Inteco,
http://www.wikidata.org/entity/Q4202030,,,,,
http://www.wikidata.org/entity/Q4202120,,,,Interpipe,
http://www.wikidata.org/entity/Q4202132,,,,,
http://www.wikidata.org/entity/Q4202137,,,,,
http://www.wikidata.org/entity/Q4202364,,,,,
http://www.wikidata.org/entity/Q4202742,,,,,
http://www.wikidata.org/entity/Q4202998,,,,,
http://www.wikidata.org/entity/Q4203092,,,,,
http://www.wikidata.org/entity/Q4203118,,,,,
http://www.wikidata.org/entity/Q4203293,,,,,
http://www.wikidata.org/entity/Q4203308,,,,,
http://www.wikidata.org/entity/Q4203313,,,,,
http://www.wikidata.org/entity/Q4203325,,,,,
http://www.wikidata.org/entity/Q4203861,,,,,
http://www.wikidata.org/entity/Q4204371,,,,,
http://www.wikidata.org/entity/Q4205309,,,,,
http://www.wikidata.org/entity/Q4205580,,,,,
http://www.wikidata.org/entity/Q4205595,,,,,
http://www.wikidata.org/entity/Q4205597,,,,,
http://www.wikidata.org/entity/Q4205610,,,,,
http://www.wikidata.org/entity/Q4205614,,,,,
http://www.wikidata.org/entity/Q4206276,,,,,
http://www.wikidata.org/entity/Q4206361,,,,,
http://www.wikidata.org/entity/Q4206408,,,,,
http://www.wikidata.org/entity/Q4207482,,,,,
http://www.wikidata.org/entity/Q4207658,,,,,
http://www.wikidata.org/entity/Q4207808,,,,,
http://www.wikidata.org/entity/Q4207812,,,,,
http://www.wikidata.org/entity/Q4207853,,,,,
http://www.wikidata.org/entity/Q4207857,,,,,
http://www.wikidata.org/entity/Q4207858,,,,,
http://www.wikidata.org/entity/Q7370254,,,,,
http://www.wikidata.org/entity/Q7375222,,,,,
http://www.wikidata.org/entity/Q7376642,,,ruckus-wireless,,
http://www.wikidata.org/entity/Q7381313,,,,,
http://www.wikidata.org/entity/Q7388547,,,,SAF-Tehnika,
http://www.wikidata.org/entity/Q7388693,,,,,
http://www.wikidata.org/entity/Q7388899,,,,,
http://www.wikidata.org/entity/Q7388988,,,,,
http://www.wikidata.org/entity/Q7389067,,,scana-corporation,,
http://www.wikidata.org/entity/Q7389446,,,,,
http://www.wikidata.org/entity/Q7389447,,,,,
http://www.wikidata.org/entity/Q7389451,,,,,
http://www.wikidata.org/entity/Q7389749,,,moz,,
http://www.wikidata.org/entity/Q7390664,grid.469912.1,,,SK-Communications,
http://www.wikidata.org/entity/Q7391018,,,,,
http://www.wikidata.org/entity/Q7391108,,,,,
http://www.wikidata.org/entity/Q7392472,,,,SPB-TV,
http://www.wikidata.org/entity/Q7392514,,,,,
http://www.wikidata.org/entity/Q7392558,,,,,
http://www.wikidata.org/entity/Q7392692,,,,,
http://www.wikidata.org/entity/Q7393722,,,,,
http://www.wikidata.org/entity/Q7394894,,,,,
http://www.wikidata.org/entity/Q7396323,,,,,
http://www.wikidata.org/entity/Q7398316,,,,,
http://www.wikidata.org/entity/Q7398357,,,,,
http://www.wikidata.org/entity/Q7399082,,,,,
http://www.wikidata.org/entity/Q7399953,,,,,
http://www.wikidata.org/entity/Q7403643,,,,,
http://www.wikidata.org/entity/Q7405205,,,,,
http://www.wikidata.org/entity/Q7405467,,,,,
http://www.wikidata.org/entity/Q7408816,,no/977061164,,,
http://www.wikidata.org/entity/Q7408955,,,,Samba-Financial-Group,
http://www.wikidata.org/entity/Q7409132,,,,,
http://www.wikidata.org/entity/Q7410538,,,,,
http://www.wikidata.org/entity/Q7410624,,,,,
http://www.wikidata.org/entity/Q7414145,,,,,
http://www.wikidata.org/entity/Q7415751,,,sandridge-energy,SandRidge-Energy,
http://www.wikidata.org/entity/Q7418081,,,,,
http://www.wikidata.org/entity/Q7427079,,,,,
http://www.wikidata.org/entity/Q7427161,,,,,
http://www.wikidata.org/entity/Q7427495,grid.426151.5,,,,
http://www.wikidata.org/entity/Q7430906,,,,,
http://www.wikidata.org/entity/Q7437282,,,,,
http://www.wikidata.org/entity/Q7438739,,,,,
http://www.wikidata.org/entity/Q7439439,,,,Sculpteo,
http://www.wikidata.org/entity/Q7439816,,,,,
http://www.wikidata.org/entity/Q7440544,,,starhub,StarHub,234159
http://www.wikidata.org/entity/Q7446141,,,,,
http://www.wikidata.org/entity/Q7446619,,,,,
http://www.wikidata.org/entity/Q7448650,grid.486175.9,,,,
http://www.wikidata.org/entity/Q7448994,,,,,
http://www.wikidata.org/entity/Q7450899,,,senomyx,,
http://www.wikidata.org/entity/Q7451657,,,,,
http://www.wikidata.org/entity/Q7452770,,,,,
http://www.wikidata.org/entity/Q7453013,,,,,
http://www.wikidata.org/entity/Q7453019,,,,,
http://www.wikidata.org/entity/Q7456351,,,,,
http://www.wikidata.org/entity/Q7457804,,,,,
http://www.wikidata.org/entity/Q7486543,,,,,
http://www.wikidata.org/entity/Q7487926,,,,,
http://www.wikidata.org/entity/Q7488453,grid.497871.4,,,Shanghai-GM,
http://www.wikidata.org/entity/Q7491142,,,shawcor,ShawCor,48302
http://www.wikidata.org/entity/Q7495372,grid.451264.0,,,Sherritt-International,
http://www.wikidata.org/entity/Q7496840,,,,,
http://www.wikidata.org/entity/Q7497509,,,,,
http://www.wikidata.org/entity/Q7501150,,,,Shopify-product,331687
http://www.wikidata.org/entity/Q7503826,,,,,
http://www.wikidata.org/entity/Q7509507,,,,,
http://www.wikidata.org/entity/Q7510880,,,,,
http://www.wikidata.org/entity/Q7512138,,,,,
http://www.wikidata.org/entity/Q7512267,,,sigma-alimentos,,
http://www.wikidata.org/entity/Q7514303,,,,,
http://www.wikidata.org/entity/Q7515807,,,,,
http://www.wikidata.org/entity/Q7516688,,,silverfleet-capital,,
http://www.wikidata.org/entity/Q7517463,,,,,
http://www.wikidata.org/entity/Q7533680,,,,,
http://www.wikidata.org/entity/Q7535137,,,,,
http://www.wikidata.org/entity/Q7535345,,,,,
http://www.wikidata.org/entity/Q7537935,,,,,
http://www.wikidata.org/entity/Q7541681,,,,,
http://www.wikidata.org/entity/Q7541906,,,,,
http://www.wikidata.org/entity/Q7541907,,,,,
http://www.wikidata.org/entity/Q7552394,,,,,
http://www.wikidata.org/entity/Q7552931,,,,,
http://www.wikidata.org/entity/Q7553789,,,,,
http://www.wikidata.org/entity/Q7554178,grid.448299.a,,,,
http://www.wikidata.org/entity/Q7554556,,,sogo-seibu,,
http://www.wikidata.org/entity/Q7561207,,,,,
http://www.wikidata.org/entity/Q7561836,,,,,
http://www.wikidata.org/entity/Q7562429,,,,,
http://www.wikidata.org/entity/Q7562492,,,,,
http://www.wikidata.org/entity/Q7562509,,,,,
http://www.wikidata.org/entity/Q7564622,,,,SoundHound,
http://www.wikidata.org/entity/Q7565129,,,,Source-Interlink,
http://www.wikidata.org/entity/Q7569447,,,,Yandex-Labs,
http://www.wikidata.org/entity/Q7571408,,,the-southwestern-company,,
http://www.wikidata.org/entity/Q7574901,,,,,
http://www.wikidata.org/entity/Q7577375,,,spin-master,,
http://www.wikidata.org/entity/Q7579372,,,,,
http://www.wikidata.org/entity/Q7581378,,,sproxil,Sproxil,
http://www.wikidata.org/entity/Q6451755,,,,,
http://www.wikidata.org/entity/Q6451862,,,,,
http://www.wikidata.org/entity/Q10403979,,,,,
http://www.wikidata.org/entity/Q10404612,,,,,
http://www.wikidata.org/entity/Q10407910,,,,,
http://www.wikidata.org/entity/Q10418000,,,,,
http://www.wikidata.org/entity/Q10418038,,se/556688-7633,,,
http://www.wikidata.org/entity/Q10419114,,,,,
http://www.wikidata.org/entity/Q10423856,,,,,
http://www.wikidata.org/entity/Q10424032,,,,,
http://www.wikidata.org/entity/Q10428434,,se/556294-9973,,,
http://www.wikidata.org/entity/Q10431339,,se/556198-8071,,,
http://www.wikidata.org/entity/Q10432114,,,,,
http://www.wikidata.org/entity/Q10434676,,,,,
http://www.wikidata.org/entity/Q10446290,,,,,
http://www.wikidata.org/entity/Q10447369,,,,,219982
http://www.wikidata.org/entity/Q10452498,,,,,
http://www.wikidata.org/entity/Q10456639,,,,,
http://www.wikidata.org/entity/Q10458056,,gb/02122174,savills,Savills,
http://www.wikidata.org/entity/Q10466427,,dk/56416218,,,
http://www.wikidata.org/entity/Q10468306,,,,,
http://www.wikidata.org/entity/Q10481759,,,,,
http://www.wikidata.org/entity/Q10491354,,se/556084-8458,,,
http://www.wikidata.org/entity/Q10493349,,,,,
http://www.wikidata.org/entity/Q10494457,,,,,
http://www.wikidata.org/entity/Q10494705,,,,,
http://www.wikidata.org/entity/Q10495498,,,,,
http://www.wikidata.org/entity/Q10497241,,dk/32788718,,,
http://www.wikidata.org/entity/Q10498219,,,,,
http://www.wikidata.org/entity/Q10501816,,,,,
http://www.wikidata.org/entity/Q10503479,,,,,
http://www.wikidata.org/entity/Q10503565,,,,,
http://www.wikidata.org/entity/Q10505010,,,,,
http://www.wikidata.org/entity/Q10508649,,,,,
http://www.wikidata.org/entity/Q10509721,,,,,
http://www.wikidata.org/entity/Q10511064,,,,,
http://www.wikidata.org/entity/Q10511072,,,,,
http://www.wikidata.org/entity/Q10521746,,se/556113-8826,,,
http://www.wikidata.org/entity/Q10527435,,,,,
http://www.wikidata.org/entity/Q10531227,,,,,
